# This is comment
#
# Parameters:
#@Version 1
#@PN 640554
#@UNITS MM
#
# Format:
# 1 2 3
# 4 5 6
# 7 8 9
#
#High Mag
#
#Diam   X     Y
2.03 -11.0  +8.0
2.03   0.0  +8.0
2.03 +11.0  +8.0
2.03 -11.0   0.0
2.03   0.0   0.0
2.03 +11.0   0.0
2.03 -11.0  -8.0
2.03   0.0  -8.0
2.03 +11.0  -8.0
#
#Low Mag
#
#Diam   X     Y
6.00 -25.0 25.0
6.00   0.0 25.0
6.00 +25.0 25.0
6.00 -25.0  0.0
6.00   0.0  0.0
6.00 +25.0  0.0
6.00 -25.0 -25.0
6.00   0.0 -25.0
6.00 +25.0 -25.0

